"Year","Municipality_code","Municipality_description","Province_code","Province_initials","Order","nbuildings","Undisturbed_context","Dumps_proximity","Pollutant_industries_proximity","Polluted_waters_proximity","Air_pollution_sources_proximity","Acoustic_pollution_sources_proximity","Electromagnetic_radiation_sources_proximity","Graveyards_proximity","School_area_specific_criticalities","Layby_absence","Unenclosed_area","Large_traffic","Railway_traffic","Abandoned_industries","Decayed_urban_area","Hazardous_industries_proximity","School_bus","Urban_public_transport","Interurban_public_transport","Railway_transport","Private_transport","Disabled_people_transport","Teaching_spaces","Collective_spaces","Auditorium","Canteen","Gymnasium","Administration_spaces"
202021,"077014","Matera",77,"MT","Middle",11,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0,0,0.181818181818182,0.363636363636364,0.0909090909090909,0,0,0,0,0.363636363636364,1,0.0909090909090909,0,0.909090909090909,0.545454545454545,0.818181818181818,0.545454545454545,0,0,0,0
202021,"077014","Matera",77,"MT","NR",18,0.277777777777778,0,0,0,0,0.277777777777778,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0.0555555555555556,0,0,0,0,0.444444444444444,1,0.0555555555555556,0.0555555555555556,1,0.444444444444444,1,0.166666666666667,0,0.0555555555555556,0,0
202021,"077014","Matera",77,"MT","Primary",16,0.125,0,0,0,0,0.125,0,0,0.0625,0.3125,0.1875,0.0625,0,0,0,0,0.25,1,0,0.0625,0.9375,0.625,0.875,0.4375,0,0,0,0
202021,"077015","Miglionico",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
202021,"077015","Miglionico",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
202021,"077015","Miglionico",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
202021,"077015","Miglionico",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
202021,"077016","Montalbano Jonico",77,"MT","High",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
202021,"077016","Montalbano Jonico",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
202021,"077016","Montalbano Jonico",77,"MT","IS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
202021,"077016","Montalbano Jonico",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0
202021,"077016","Montalbano Jonico",77,"MT","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
202021,"077016","Montalbano Jonico",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
202021,"077017","Montescaglioso",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077017","Montescaglioso",77,"MT","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077017","Montescaglioso",77,"MT","NR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077017","Montescaglioso",77,"MT","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077018","Nova Siri",77,"MT","High",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0,0,0,0
202021,"077018","Nova Siri",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
202021,"077018","Nova Siri",77,"MT","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,1,1,1,0.5,0,0,0,0.5
202021,"077018","Nova Siri",77,"MT","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0.5,1,1,1,0,0,0,0,0
202021,"077018","Nova Siri",77,"MT","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0,1,1,1,0,0,0,0,0
202021,"077019","Oliveto Lucano",77,"MT","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0
202021,"077020","Pisticci",77,"MT","High",8,0.375,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0.5,0.625,0.625,0,0.5,0.5,0.625,0.375,0,0,0,0
202021,"077020","Pisticci",77,"MT","IC",2,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,1,0,0,1,1,1,0,0,0,0,0
202021,"077020","Pisticci",77,"MT","IS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202021,"077020","Pisticci",77,"MT","Middle",3,1,0,0,0,1,0.333333333333333,1,0,1,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,1,0.333333333333333,0,1,1,0.666666666666667,0.333333333333333,0,0,0,0
202021,"077020","Pisticci",77,"MT","NR",7,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0.428571428571429,0.285714285714286,0,0.571428571428571,0.285714285714286,0,0.285714285714286,0,0,0,0,0.857142857142857,1,0.428571428571429,0.142857142857143,0.857142857142857,0.857142857142857,1,0,0,0,0,0
202021,"077020","Pisticci",77,"MT","Primary",5,0.8,0,0.2,0,0.6,0.6,0.6,0,0.8,0.4,0.4,0,0,0,0,0,0.6,1,0.4,0.2,1,1,0.8,0.2,0,0,0,0
202021,"077021","Policoro",77,"MT","High",4,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,1,0,1,0.5,1,0.5,0,0,0,0
202021,"077021","Policoro",77,"MT","IC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5,0.5,0.5,0.5,0.5
202021,"077021","Policoro",77,"MT","IS",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,1,0,1,0.5,1,0.5,0,0,0,0
202021,"077021","Policoro",77,"MT","Middle",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.666666666666667,0.333333333333333,0,0,0,0
202021,"077021","Policoro",77,"MT","NR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666666666667,0,1,1,0.833333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0
202021,"077021","Policoro",77,"MT","Primary",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.5,0.75,0.25,0.25,0.5,0.25
202021,"077022","Pomarico",77,"MT","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0,0.5,0.5,0,0,0,0
202021,"077022","Pomarico",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
202021,"077022","Pomarico",77,"MT","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5
202021,"077023","Rotondella",77,"MT","Middle",2,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,1,0,1,0.5,0.5,0.5,0,0,0,0
202021,"077023","Rotondella",77,"MT","NR",3,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0
202021,"077023","Rotondella",77,"MT","Primary",2,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,1,0,1,0.5,0.5,0.5,0,0,0,0
202021,"077024","Salandra",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
202021,"077024","Salandra",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
202021,"077024","Salandra",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
202021,"077024","Salandra",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
202021,"077025","San Giorgio Lucano",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
202021,"077025","San Giorgio Lucano",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
202021,"077025","San Giorgio Lucano",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
202021,"077026","San Mauro Forte",77,"MT","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5
202021,"077026","San Mauro Forte",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
202021,"077026","San Mauro Forte",77,"MT","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5
202021,"077027","Stigliano",77,"MT","High",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202021,"077027","Stigliano",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
202021,"077027","Stigliano",77,"MT","IS",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202021,"077027","Stigliano",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
202021,"077027","Stigliano",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
202021,"077027","Stigliano",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
202021,"077028","Tricarico",77,"MT","High",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
202021,"077028","Tricarico",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077028","Tricarico",77,"MT","IS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
202021,"077028","Tricarico",77,"MT","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0.5,0.5,0,0,0,0
202021,"077028","Tricarico",77,"MT","NR",2,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077028","Tricarico",77,"MT","Primary",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.4,0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0
202021,"077029","Tursi",77,"MT","High",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.666666666666667,0.333333333333333,0,0,0,0
202021,"077029","Tursi",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077029","Tursi",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077029","Tursi",77,"MT","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.5,1,0,0,0,0,0
202021,"077029","Tursi",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"077030","Valsinni",77,"MT","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"077030","Valsinni",77,"MT","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"077030","Valsinni",77,"MT","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"077030","Valsinni",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"077031","Scanzano Jonico",77,"MT","IC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.5,0.5,0,0,0.5,0.5
202021,"077031","Scanzano Jonico",77,"MT","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.5,0.5,0,0,0.5,0.5
202021,"077031","Scanzano Jonico",77,"MT","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,1,0.5,1,0.5,0,0.5,0,0
202021,"077031","Scanzano Jonico",77,"MT","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
202021,"078001","Acquaformosa",78,"CS","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0.5,0.5,0.5,0,0,0.5,0
202021,"078001","Acquaformosa",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"078002","Acquappesa",78,"CS","High",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
202021,"078002","Acquappesa",78,"CS","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
202021,"078002","Acquappesa",78,"CS","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
202021,"078002","Acquappesa",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
202021,"078003","Acri",78,"CS","High",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.727272727272727,0.454545454545455,0,1,0,0.636363636363636,0.909090909090909,0.636363636363636,0,0.636363636363636,0.545454545454545
202021,"078003","Acri",78,"CS","IC",3,0.666666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,1,0.333333333333333,0,0.333333333333333,0,0.666666666666667
202021,"078003","Acri",78,"CS","IS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,1,1,1,0,1,1
202021,"078003","Acri",78,"CS","Middle",5,0.75,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.6,0.6,0,0.2,0.2,0.2
202021,"078003","Acri",78,"CS","NR",15,0.466666666666667,0,0,0,0,0,0,0,0.8,0,0.0666666666666667,0,0,0,0,0,0.466666666666667,0,0,0,0.266666666666667,0.266666666666667,1,0.133333333333333,0,0.133333333333333,0,0.2
202021,"078003","Acri",78,"CS","Primary",9,0.555555555555556,0,0,0,0,0,0,0,0.666666666666667,0,0.111111111111111,0,0,0,0,0,0.333333333333333,0,0,0,0.444444444444444,0.444444444444444,1,0.222222222222222,0,0.222222222222222,0,0.222222222222222
202021,"078004","Aiello Calabro",78,"CS","Middle",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.333333333333333
202021,"078004","Aiello Calabro",78,"CS","NR",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0
202021,"078004","Aiello Calabro",78,"CS","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0.5,0,0.5,0,0.5
202021,"078005","Aieta",78,"CS","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
202021,"078005","Aieta",78,"CS","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
202021,"078005","Aieta",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
202021,"078006","Albidona",78,"CS","Middle",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
202021,"078006","Albidona",78,"CS","NR",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
202021,"078006","Albidona",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
202021,"078008","Altilia",78,"CS","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
202021,"078008","Altilia",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
202021,"078009","Altomonte",78,"CS","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.5,0.5,0,0,0,0
202021,"078009","Altomonte",78,"CS","NR",3,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0,1,1,1,0,0,0,0,0
202021,"078009","Altomonte",78,"CS","Primary",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"078010","Amantea",78,"CS","High",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0,1,0.5,0.5,0,0.5,0.833333333333333
202021,"078010","Amantea",78,"CS","IC",2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5,0,0,0,1
202021,"078010","Amantea",78,"CS","IS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
202021,"078010","Amantea",78,"CS","Middle",2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5,0,0,0,1
202021,"078010","Amantea",78,"CS","NR",5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,1,0.6,0.2,1,1,1,0.6,0,0.2,0,0.6
202021,"078010","Amantea",78,"CS","Primary",4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0.75,0.25,1,1,1,0.75,0.25,0,0.25,0.75
202021,"078011","Amendolara",78,"CS","IC",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
202021,"078011","Amendolara",78,"CS","Middle",2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,0,0,1,1,1,0.5,0.5,0.5,0.5,0
202021,"078011","Amendolara",78,"CS","NR",2,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,1,1,1,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5
202021,"078011","Amendolara",78,"CS","Primary",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
202021,"078012","Aprigliano",78,"CS","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
202021,"078012","Aprigliano",78,"CS","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
202021,"078012","Aprigliano",78,"CS","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,1,0,0,0,0,0
202021,"078012","Aprigliano",78,"CS","Primary",3,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.333333333333333,1,0,0,0,0,0
202021,"078013","Belmonte Calabro",78,"CS","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
202021,"078013","Belmonte Calabro",78,"CS","Middle",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0.5,1,0,0.5,0,0.5
202021,"078013","Belmonte Calabro",78,"CS","NR",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,1,0.5,0,0.5,0,0.5
202021,"078013","Belmonte Calabro",78,"CS","Primary",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,1,0.5,0,0.5,0,0.5
202021,"078014","Belsito",78,"CS","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,1,0.5,1,0,0.5,0,0.5
202021,"078014","Belsito",78,"CS","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,1,0.5,1,0,0.5,0,0.5
202021,"078014","Belsito",78,"CS","Primary",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333333333,0,1,1,0.666666666666667,1,0,0.666666666666667,0,0.666666666666667
202021,"078015","Belvedere Marittimo",78,"CS","High",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,1,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667
202021,"078015","Belvedere Marittimo",78,"CS","IC",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
202021,"078015","Belvedere Marittimo",78,"CS","Middle",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
202021,"078015","Belvedere Marittimo",78,"CS","NR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.5,0,1,0.75,1,1,0,1,0,0
202021,"078015","Belvedere Marittimo",78,"CS","Primary",3,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,1,0,0.333333333333333,0,1,0.666666666666667,1,1,0.333333333333333,0.666666666666667,0.333333333333333,0
202021,"078016","Bianchi",78,"CS","Middle",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1,0.5,0.5,0.5,0
202021,"078016","Bianchi",78,"CS","NR",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1,0.5,0.5,0.5,0
202021,"078016","Bianchi",78,"CS","Primary",2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1,0.5,0.5,0.5,0
202021,"078017","Bisignano",78,"CS","High",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0.5,0.5,0,0,0,0.5
202021,"078017","Bisignano",78,"CS","IC",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
202021,"078017","Bisignano",78,"CS","IS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0.5,0.5,0,0,0,0.5
202021,"078017","Bisignano",78,"CS","Middle",3,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.333333333333333,0,0,0,0
202021,"078017","Bisignano",78,"CS","NR",7,0.142857142857143,0,0,0,0,0,0,0,0.571428571428571,0.428571428571429,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,1,0.285714285714286,0.428571428571429,0,1,0.714285714285714,1,0,0,0,0,0.142857142857143
202021,"078017","Bisignano",78,"CS","Primary",6,0,0,0,0,0,0,0,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0,1,0.166666666666667,0.333333333333333,0,1,1,1,0.333333333333333,0,0,0,0
202021,"078018","Bocchigliero",78,"CS","High",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
202021,"078018","Bocchigliero",78,"CS","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,1,0,0.5,0,0
202021,"078018","Bocchigliero",78,"CS","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
202021,"078018","Bocchigliero",78,"CS","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,1,0,0.5,0,0
202021,"078019","Bonifati",78,"CS","Middle",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0
202021,"078019","Bonifati",78,"CS","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,1,0.5,0,0.5,0,0
202021,"078019","Bonifati",78,"CS","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
202021,"078020","Buonvicino",78,"CS","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"078020","Buonvicino",78,"CS","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
202021,"078020","Buonvicino",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
202021,"078021","Calopezzati",78,"CS","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
202021,"078021","Calopezzati",78,"CS","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
202021,"078021","Calopezzati",78,"CS","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
